asv	seqround	sample	count
a3bf3f90b549e13606157d81b81047d6	asv_table.plate3_2	200	60
a3bf3f90b549e13606157d81b81047d6	asv_table.plate3_2	201	115
a3bf3f90b549e13606157d81b81047d6	asv_table.plate3_2	541	104
a3bf3f90b549e13606157d81b81047d6	asv_table.plate3_2	568	29
a3bf3f90b549e13606157d81b81047d6	asv_table.plate3_2	571	42
a3bf3f90b549e13606157d81b81047d6	asv_table.plate3_2	FD198	42
a3bf3f90b549e13606157d81b81047d6	asv_table.plate3_2	FD213	31
a3bf3f90b549e13606157d81b81047d6	asv_table.plate3_2	FD518	42
8c875eaf1b53e5ad07403a95f8de5c22	asv_table.plate3_2	198	8
8c875eaf1b53e5ad07403a95f8de5c22	asv_table.plate3_2	201	47
8c875eaf1b53e5ad07403a95f8de5c22	asv_table.plate3_2	541	19
8c875eaf1b53e5ad07403a95f8de5c22	asv_table.plate3_2	568	16
8c875eaf1b53e5ad07403a95f8de5c22	asv_table.plate3_2	571	47
8c875eaf1b53e5ad07403a95f8de5c22	asv_table.plate3_2	FD529	13
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	200	14
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	201	19
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	212	11
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	528	13
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	538	11
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	541	59
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	566	55
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	568	118
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	FD198	6
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	FD213	32
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	FD514	11
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	FD518	4
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	FD528	13
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	FD529	3
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	FD568	56
8cc8353821b105fb78ee3629e85eac4c	asv_table.plate3_2	FD577	10
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	198	20
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	201	89
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	528	26
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	538	23
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	541	35
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	571	194
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	FD228	22
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	FD528	23
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	FD529	17
e2747684c4a2aca71fd4ff466cb22914	asv_table.plate3_2	FD577	50
51a36788a72ebc99b96953dcc18056fb	asv_table.plate3_2	212	165
51a36788a72ebc99b96953dcc18056fb	asv_table.plate3_2	FD213	138
51a36788a72ebc99b96953dcc18056fb	asv_table.plate3_2	FD228	230
51a36788a72ebc99b96953dcc18056fb	asv_table.plate3_2	FD529	38
51a36788a72ebc99b96953dcc18056fb	asv_table.plate3_2	FD577	73
f52259e87a7ac9173549ddf943025aab	asv_table.plate3_2	198	37
f52259e87a7ac9173549ddf943025aab	asv_table.plate3_2	200	19
f52259e87a7ac9173549ddf943025aab	asv_table.plate3_2	212	32
f52259e87a7ac9173549ddf943025aab	asv_table.plate3_2	541	31
f52259e87a7ac9173549ddf943025aab	asv_table.plate3_2	571	43
f52259e87a7ac9173549ddf943025aab	asv_table.plate3_2	FD198	115
f52259e87a7ac9173549ddf943025aab	asv_table.plate3_2	FD213	193
f52259e87a7ac9173549ddf943025aab	asv_table.plate3_2	FD229	29
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	198	117
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	200	19
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	201	8
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	541	41
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	566	15
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	568	5
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	FD198	43
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	FD213	9
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	FD229	8
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	FD514	7
d7297b32c7ddd63b04b336e308f4b91d	asv_table.plate3_2	FD528	5
2d9a9e86d9adc1a73a1a0ea1000cd765	asv_table.plate3_2	201	13
2d9a9e86d9adc1a73a1a0ea1000cd765	asv_table.plate3_2	212	25
2d9a9e86d9adc1a73a1a0ea1000cd765	asv_table.plate3_2	538	23
2d9a9e86d9adc1a73a1a0ea1000cd765	asv_table.plate3_2	FD198	5
2d9a9e86d9adc1a73a1a0ea1000cd765	asv_table.plate3_2	FD229	28
2d9a9e86d9adc1a73a1a0ea1000cd765	asv_table.plate3_2	FD514	28
2d9a9e86d9adc1a73a1a0ea1000cd765	asv_table.plate3_2	FD529	31
bb88b8b2613c61ad0ed8a4752ec71e14	asv_table.plate3_2	neg11	10
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	198	12
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	200	55
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	212	10
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	528	13
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	538	3
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	541	52
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	566	16
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	568	46
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	FD198	6
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	FD213	14
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	FD228	15
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	FD229	10
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	FD514	9
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	FD518	9
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	FD528	11
5b2e1d3071811121286288ee17817ea5	asv_table.plate3_2	FD568	3
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	198	17
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	200	33
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	201	16
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	212	8
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	528	11
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	541	37
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	566	16
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	568	37
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	571	9
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	FD198	25
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	FD213	7
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	FD228	3
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	FD229	6
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	FD514	16
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	FD518	8
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	FD528	9
b619d42ba109ab5c213b52df9300eb88	asv_table.plate3_2	FD529	2
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	198	18
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	200	42
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	201	48
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	212	7
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	528	73
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	538	5
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	FD198	11
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	FD213	6
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	FD228	5
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	FD518	44
d2b537fdc163905fa746366eb21bdfbe	asv_table.plate3_2	FD528	60
c7430f0369bd59a1066c5aff198c4bad	asv_table.plate3_2	198	25
c7430f0369bd59a1066c5aff198c4bad	asv_table.plate3_2	201	28
c7430f0369bd59a1066c5aff198c4bad	asv_table.plate3_2	212	11
c7430f0369bd59a1066c5aff198c4bad	asv_table.plate3_2	541	14
c7430f0369bd59a1066c5aff198c4bad	asv_table.plate3_2	566	58
c7430f0369bd59a1066c5aff198c4bad	asv_table.plate3_2	568	47
c7430f0369bd59a1066c5aff198c4bad	asv_table.plate3_2	571	41
c7430f0369bd59a1066c5aff198c4bad	asv_table.plate3_2	FD229	40
c7430f0369bd59a1066c5aff198c4bad	asv_table.plate3_2	FD577	32
5366f72a946c9c78ea4b915adab7a576	asv_table.plate3_2	212	357
5366f72a946c9c78ea4b915adab7a576	asv_table.plate3_2	FD229	158
7842a433c5c0271371dba64a011c2d4b	asv_table.plate3_2	FD198	2
7842a433c5c0271371dba64a011c2d4b	asv_table.plate3_2	FD518	2
8fae0a626f176fc98957522996d4c291	asv_table.plate3_2	FD228	23
8fae0a626f176fc98957522996d4c291	asv_table.plate3_2	FD229	51
47988ab5482a61eb3d0919a0f259c3de	asv_table.plate3_2	538	50
47988ab5482a61eb3d0919a0f259c3de	asv_table.plate3_2	541	66
47988ab5482a61eb3d0919a0f259c3de	asv_table.plate3_2	FD229	109
47988ab5482a61eb3d0919a0f259c3de	asv_table.plate3_2	FD514	34
47988ab5482a61eb3d0919a0f259c3de	asv_table.plate3_2	FD518	97
ec6304639b426c0c95e089f16fe738ef	asv_table.plate3_2	FD228	4
42c2968a2ec42976ee851086bc91ecfb	asv_table.plate3_2	212	4
42c2968a2ec42976ee851086bc91ecfb	asv_table.plate3_2	541	4
42c2968a2ec42976ee851086bc91ecfb	asv_table.plate3_2	FD213	46
42c2968a2ec42976ee851086bc91ecfb	asv_table.plate3_2	FD228	7
42c2968a2ec42976ee851086bc91ecfb	asv_table.plate3_2	FD518	6
42c2968a2ec42976ee851086bc91ecfb	asv_table.plate3_2	FD528	45
42c2968a2ec42976ee851086bc91ecfb	asv_table.plate3_2	FD529	32
42c2968a2ec42976ee851086bc91ecfb	asv_table.plate3_2	FD568	7
42c2968a2ec42976ee851086bc91ecfb	asv_table.plate3_2	FD577	22
23053ccfcf0ac692fae2c6e39f067d1b	asv_table.plate3_2	201	690
7fa0e0686630f5c4b04f4e636bfc0c70	asv_table.plate3_2	541	40
7fa0e0686630f5c4b04f4e636bfc0c70	asv_table.plate3_2	FD213	41
a6c89a2924b93b02a5975b0289ad8041	asv_table.plate3_2	538	65
a6c89a2924b93b02a5975b0289ad8041	asv_table.plate3_2	541	106
a6c89a2924b93b02a5975b0289ad8041	asv_table.plate3_2	FD213	59
a6c89a2924b93b02a5975b0289ad8041	asv_table.plate3_2	FD518	33
8e0ff4ca047c127cddedeec523810f75	asv_table.plate3_2	566	521
5f46ac03b11bc730475326899b9e0f5f	asv_table.plate3_2	198	54
5f46ac03b11bc730475326899b9e0f5f	asv_table.plate3_2	200	39
5f46ac03b11bc730475326899b9e0f5f	asv_table.plate3_2	541	36
5f46ac03b11bc730475326899b9e0f5f	asv_table.plate3_2	566	20
5f46ac03b11bc730475326899b9e0f5f	asv_table.plate3_2	571	17
5f46ac03b11bc730475326899b9e0f5f	asv_table.plate3_2	FD198	36
5f46ac03b11bc730475326899b9e0f5f	asv_table.plate3_2	FD514	16
5f46ac03b11bc730475326899b9e0f5f	asv_table.plate3_2	FD518	10
5f46ac03b11bc730475326899b9e0f5f	asv_table.plate3_2	FD528	11
69cd90debb9e83482f40065a8bd5f4ef	asv_table.plate3_2	FD529	3
868b16a43f83bacccca08305f660d6dd	asv_table.plate3_2	201	50
868b16a43f83bacccca08305f660d6dd	asv_table.plate3_2	528	26
868b16a43f83bacccca08305f660d6dd	asv_table.plate3_2	538	40
868b16a43f83bacccca08305f660d6dd	asv_table.plate3_2	541	79
868b16a43f83bacccca08305f660d6dd	asv_table.plate3_2	FD514	8
868b16a43f83bacccca08305f660d6dd	asv_table.plate3_2	FD518	8
868b16a43f83bacccca08305f660d6dd	asv_table.plate3_2	FD528	12
868b16a43f83bacccca08305f660d6dd	asv_table.plate3_2	FD529	24
868b16a43f83bacccca08305f660d6dd	asv_table.plate3_2	neg11	4
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	198	20
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	200	24
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	201	6
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	212	3
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	528	13
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	538	5
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	541	16
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	566	21
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	568	16
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	FD198	74
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	FD514	12
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	FD518	14
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	FD528	69
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	FD529	15
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	FD568	3
2e69c6ed7948f52a2c06e396d4d3d94d	asv_table.plate3_2	FD577	13
a336b7f40ed963226ae8756696aa7c11	asv_table.plate3_2	566	104
a336b7f40ed963226ae8756696aa7c11	asv_table.plate3_2	568	188
a336b7f40ed963226ae8756696aa7c11	asv_table.plate3_2	FD568	220
a336b7f40ed963226ae8756696aa7c11	asv_table.plate3_2	FD577	73
052ba7abaeaa968c4f79e3f97d1f0a2f	asv_table.plate3_2	neg12	16
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	198	26
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	200	56
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	212	19
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	528	6
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	538	16
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	541	47
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	566	6
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	568	18
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	571	46
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD198	47
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD213	41
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD228	22
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD229	8
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD514	47
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD518	16
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD528	8
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD529	7
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD568	6
43aa957ba194087fa83699a10fcd9132	asv_table.plate3_2	FD577	9
3b836b20d0ef709b71166635669fd0ab	asv_table.plate3_2	200	3
3b836b20d0ef709b71166635669fd0ab	asv_table.plate3_2	541	50
3b836b20d0ef709b71166635669fd0ab	asv_table.plate3_2	568	13
3b836b20d0ef709b71166635669fd0ab	asv_table.plate3_2	FD198	4
3b836b20d0ef709b71166635669fd0ab	asv_table.plate3_2	FD568	18
3b836b20d0ef709b71166635669fd0ab	asv_table.plate3_2	FD577	16
b4781c7e3611fe2332b8ddf9f2419e61	asv_table.plate3_2	212	87
b4781c7e3611fe2332b8ddf9f2419e61	asv_table.plate3_2	538	38
b4781c7e3611fe2332b8ddf9f2419e61	asv_table.plate3_2	541	84
b4781c7e3611fe2332b8ddf9f2419e61	asv_table.plate3_2	FD213	97
b4781c7e3611fe2332b8ddf9f2419e61	asv_table.plate3_2	FD228	34
b4781c7e3611fe2332b8ddf9f2419e61	asv_table.plate3_2	FD514	33
b4781c7e3611fe2332b8ddf9f2419e61	asv_table.plate3_2	FD518	66
8fe1a7f717597a8ce48eb9c0835e300c	asv_table.plate3_2	212	17
8fe1a7f717597a8ce48eb9c0835e300c	asv_table.plate3_2	FD213	11
8fe1a7f717597a8ce48eb9c0835e300c	asv_table.plate3_2	FD228	11
8fe1a7f717597a8ce48eb9c0835e300c	asv_table.plate3_2	FD518	5
8fe1a7f717597a8ce48eb9c0835e300c	asv_table.plate3_2	FD528	5
8fe1a7f717597a8ce48eb9c0835e300c	asv_table.plate3_2	FD529	18
69a47a72d6fa49d313c19dbf95dc9746	asv_table.plate3_2	198	30
69a47a72d6fa49d313c19dbf95dc9746	asv_table.plate3_2	538	6
69a47a72d6fa49d313c19dbf95dc9746	asv_table.plate3_2	568	5
69a47a72d6fa49d313c19dbf95dc9746	asv_table.plate3_2	FD198	9
69a47a72d6fa49d313c19dbf95dc9746	asv_table.plate3_2	FD228	11
69a47a72d6fa49d313c19dbf95dc9746	asv_table.plate3_2	FD514	3
69a47a72d6fa49d313c19dbf95dc9746	asv_table.plate3_2	FD577	15
ae80c3a861c15b12e1646735eb439755	asv_table.plate3_2	571	64
ae80c3a861c15b12e1646735eb439755	asv_table.plate3_2	FD213	24
ae80c3a861c15b12e1646735eb439755	asv_table.plate3_2	FD228	3
ae80c3a861c15b12e1646735eb439755	asv_table.plate3_2	FD229	3
c61bc680966e8d7a07d83df1b2f4c5b8	asv_table.plate3_2	528	84
c61bc680966e8d7a07d83df1b2f4c5b8	asv_table.plate3_2	538	25
c61bc680966e8d7a07d83df1b2f4c5b8	asv_table.plate3_2	541	65
c61bc680966e8d7a07d83df1b2f4c5b8	asv_table.plate3_2	FD514	38
c61bc680966e8d7a07d83df1b2f4c5b8	asv_table.plate3_2	FD518	41
c61bc680966e8d7a07d83df1b2f4c5b8	asv_table.plate3_2	FD528	86
c61bc680966e8d7a07d83df1b2f4c5b8	asv_table.plate3_2	FD529	27
0771a306d6c1f028c84a3596cfbc336e	asv_table.plate3_2	201	79
0771a306d6c1f028c84a3596cfbc336e	asv_table.plate3_2	571	45
0771a306d6c1f028c84a3596cfbc336e	asv_table.plate3_2	FD529	17
aa748a75ab20540b705b52a38ab3d300	asv_table.plate3_2	201	348
aa748a75ab20540b705b52a38ab3d300	asv_table.plate3_2	566	26
aa748a75ab20540b705b52a38ab3d300	asv_table.plate3_2	568	34
aa748a75ab20540b705b52a38ab3d300	asv_table.plate3_2	571	47
aa748a75ab20540b705b52a38ab3d300	asv_table.plate3_2	FD568	23
b14104239c7e71cc0190d3cb66235d24	asv_table.plate3_2	198	25
