asv	sample	count	relab
05e54ea01be383045fa00170864ae929	FD213	12	1.0372009403955193e-4
05e54ea01be383045fa00170864ae929	FD514	19	1.6157149538670863e-4
0611e872eaa0f8a1865d4f43380da123	198	63	6.506584043377227e-4
0611e872eaa0f8a1865d4f43380da123	200	212	0.001817792068595927
0611e872eaa0f8a1865d4f43380da123	202	114	0.00148976764851938
0611e872eaa0f8a1865d4f43380da123	212	587	0.006062483862638781
0611e872eaa0f8a1865d4f43380da123	213	722	0.009009458683770497
0611e872eaa0f8a1865d4f43380da123	228	96	0.001972102960208714
0611e872eaa0f8a1865d4f43380da123	229	1113	0.02173488517419153
0611e872eaa0f8a1865d4f43380da123	514	408	0.006049283871541678
0611e872eaa0f8a1865d4f43380da123	518	927	0.019735161372732693
0611e872eaa0f8a1865d4f43380da123	519	789	0.007633292377349729
0611e872eaa0f8a1865d4f43380da123	528	102	9.041831768741856e-4
0611e872eaa0f8a1865d4f43380da123	529	33	6.081716149720794e-4
0611e872eaa0f8a1865d4f43380da123	538	507	0.0053653632467326315
0611e872eaa0f8a1865d4f43380da123	541	474	0.002584387898085699
0611e872eaa0f8a1865d4f43380da123	560	147	0.003738270223533301
0611e872eaa0f8a1865d4f43380da123	571	189	0.001430409445243321
0611e872eaa0f8a1865d4f43380da123	FD198	251	0.0021834630942542733
0611e872eaa0f8a1865d4f43380da123	FD200	253	0.002949164791868232
0611e872eaa0f8a1865d4f43380da123	FD202	255	0.002611661323856246
